system:index,B10_count,B10_mean,B10_variance,B11_count,B11_mean,B11_variance,B12_count,B12_mean,B12_variance,B1_count,B1_mean,B1_variance,B2_count,B2_mean,B2_variance,B3_count,B3_mean,B3_variance,B4_count,B4_mean,B4_variance,B5_count,B5_mean,B5_variance,B6_count,B6_mean,B6_variance,B7_count,B7_mean,B7_variance,B8A_count,B8A_mean,B8A_variance,B8_count,B8_mean,B8_variance,B9_count,B9_mean,B9_variance,Block,CRC_count,CRC_mean,CRC_variance,DOY_count,DOY_mean,DOY_variance,EVI_count,EVI_mean,EVI_variance,GCVI_george_count,GCVI_george_mean,GCVI_george_variance,GCVI_mine_count,GCVI_mine_mean,GCVI_mine_variance,GPSID,ID,MTCI_count,MTCI_mean,MTCI_variance,NBR1_count,NBR1_mean,NBR1_variance,NBR2_count,NBR2_mean,NBR2_variance,NDTI_count,NDTI_mean,NDTI_variance,NDVI_george_count,NDVI_george_mean,NDVI_george_variance,NDVI_mine_count,NDVI_mine_mean,NDVI_mine_variance,QA10_count,QA10_mean,QA10_variance,QA20_count,QA20_mean,QA20_variance,QA60_count,QA60_mean,QA60_variance,RDGCVI_count,RDGCVI_mean,RDGCVI_variance,RDNDVI_count,RDNDVI_mean,RDNDVI_variance,RDTCI_count,RDTCI_mean,RDTCI_variance,RNDMTRACKID,SNDVI_count,SNDVI_mean,SNDVI_variance,STI_count,STI_mean,STI_variance,SUBID,Schedule_id,TOTID,TVI_count,TVI_mean,TVI_variance,Village,a2,a2_org,a3,a4,a5,a5_1,a5_2,a6,a6_1,a6_2,a7,a7_1,a7_1_1_r1,a7_1_1_r2,a7_1_1_r3,a7_1_1_r4,a7_2,a7_2_1_r1,a7_2_1_r2,a7_2_1_r3,a7_2_1_r4,a8,a9,a9_str,area,canopy,chemical,coordsetsn,description,district,doy,ex_description,ex_name,gps1,gps2,gpsfileid,granule_id,i1_district,i4_cocoid,intercroppingCrop,intercroppingPercent,isFertilizedType,isIntercropping,isWeeded,lodging,mstimestamp,name,noTimesIrrigated,noTimesWeeded,random,seedSource,seedVariety,swi,weedCoverPercent,yield,yieldLevel100Break,yieldLevelColors,.geo
20170508T044701_20170508T045856_T44RRN_157,11,13.0,0.0,11,2195.4545454545455,31362.87272727266,11,1372.909090909091,27584.690909091012,11,2322.0,0.0,11,2047.6363636363637,588.6545454546809,11,1884.909090909091,1639.6909090906381,11,1752.0,3474.2,11,1803.2727272727273,5528.018181817979,11,2444.6363636363635,3839.454545454681,11,2844.4545454545455,3696.072727273405,11,3046.7272727272725,12993.618181818723,11,2436.7272727272725,1275.0181818179785,11,369.0,0.0,28.0,11,74.18181818181819,949.963636363636,11,128.0,0.0,11,-713.1818181818181,2150.7636363636702,11,292.45454545454544,404.8727272727294,11,292.45454545454544,404.8727272727294,P 40,272_0,11,17172.636363636364,1.1174047525454545E8,11,53.18181818181818,1370.3636363636365,11,281.09090909090907,2858.090909090906,11,231.9090909090909,457.6909090909059,11,163.1818181818182,169.7636363636353,11,163.1818181818182,169.7636363636353,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,352.45454545454544,2371.872727272729,11,149.27272727272728,307.61818181818234,11,23078.545454545456,5.087135592727273E8,666999.0,11,163.1818181818182,169.7636363636353,11,1606.7272727272727,5514.4181818183515,2221.0,1.08020801E8,TRACK666999_SUB2221,11,4.64E7,1.230928E13,92.0,1.7112016E7,1711.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,2.0,NO,731.4245116222273,,2.0,1.0,,Purnia,128,,,2.0170211E7,121423.0,6.364482131232E17,L1C_T45RTH_A009797_20170508T045856,8.0,593040.0,mustard,<25%,YES Both,YES,YES,3.0,1494219536800,,1.0,1.0,0.22215201038612287,purchased seeds,Lakmanya,1.0,>50%,686.17,7.0,E11D07,
20170508T044701_20170508T045856_T44RRN_394,3,14.0,0.0,3,3146.0,0.0,3,2008.0,0.0,3,2544.0,0.0,3,2412.0,48.0,3,2262.0,3.0,3,2210.3333333333335,261.3333333330229,3,2232.0,0.0,3,2991.0,0.0,3,3434.0,0.0,3,3777.0,0.0,3,3115.0,75.0,3,446.0,0.0,27.0,3,163.0,0.0,3,128.0,0.0,3,-1324.6666666666667,5720.333333333489,3,376.3333333333333,8.333333333343035,3,376.3333333333333,8.333333333343035,P 96,323_1,3,30019.0,5663628.0,3,-4.666666666666667,1.3333333333333357,3,215.33333333333334,1.3333333333284827,3,220.0,0.0,3,169.33333333333334,21.33333333333576,3,169.33333333333334,21.33333333333576,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,395.0,12.0,3,164.33333333333334,1.3333333333357587,3,116096.66666666667,2.2943382008333332E10,801922.0,3,169.33333333333334,21.33333333333576,3,1566.0,0.0,9305.0,1.08011503E8,TRACK801922_SUB9305,3,5.6346666666666664E7,4.864133333333E12,99.0,1.4122016E7,1412.0,2.0,25.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,2.0,2.0,NO,336.41574104110737,,4.0,2.0,,Purnia,128,,,2.0170214E7,144039.0,6.364483078176E17,L1C_T45RTH_A009797_20170508T045856,8.0,276031.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,1.0,0.9305873381451171,purchased seeds,Lakmanya,1.0,>50%,320.7,4.0,89751C,
20170508T044701_20170508T045856_T44RRN_163,5,14.0,0.0,5,2946.4,18600.300000000745,5,1851.2,5630.700000000186,5,2544.0,0.0,5,2319.2,5890.200000000186,5,2170.6,8305.299999999814,5,2141.2,7073.200000000186,5,2156.2,8875.200000000186,5,2892.0,11407.5,5,3373.6,1512.300000000745,5,3675.4,720.3000000007451,5,2978.2,19943.199999999255,5,446.0,0.0,27.0,5,151.0,274.5,5,128.0,0.0,5,-1379.8,86217.70000000019,5,371.2,174.70000000001164,5,371.2,174.70000000001164,P 95,324_0,5,15896.8,3.573988572E8,5,5.2,191.2,5,232.6,170.3000000000029,5,228.0,7.5,5,163.0,45.5,5,163.0,45.5,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,381.0,1457.5,5,159.4,175.29999999999927,5,28850.0,1.4055154005E9,727643.0,5,163.0,45.5,5,1591.2,86.70000000018626,99.0,1.08011502E8,TRACK727643_SUB99,5,5.1396E7,2.087908E13,99.0,1.3122016E7,1312.0,2.0,25.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,2.0,NO,424.40188804386906,,5.0,1.0,,Purnia,128,,,2.0170214E7,144829.0,6.364483078176E17,L1C_T45RTH_A009797_20170508T045856,8.0,276036.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,2.0,0.009922863575765994,purchased seeds,Lakmanya,1.0,>50%,398.96,4.0,89751C,
20170508T044701_20170508T045856_T44RRN_396,7,14.857142857142858,0.14285714285714826,7,2587.4285714285716,19.285714286069076,7,1629.4285714285713,1472.2857142854482,7,2382.1428571428573,57.14285714303454,7,2179.1428571428573,771.4761904763678,7,1968.0,1447.3333333333333,7,1820.857142857143,2517.1428571430347,7,1831.857142857143,1020.4761904763678,7,2544.714285714286,192.5714285708964,7,3030.0,3630.0,7,3278.8571428571427,3597.142857141793,7,2753.5714285714284,1543.6190476194024,7,382.42857142857144,217.28571428571982,27.0,7,135.57142857142858,96.95238095238165,7,128.0,0.0,7,-877.1428571428571,2502.4761904762127,7,399.0,282.0,7,399.0,282.0,P 97,325_1,7,722.0,7.57389284E8,7,30.571428571428573,55.61904761904756,7,256.0,110.0,7,227.0,139.66666666666666,7,203.42857142857142,59.28571428571013,7,203.42857142857142,59.28571428571013,7,0.0,0.0,7,0.0,0.0,7,0.0,0.0,7,503.0,699.6666666666666,7,200.42857142857142,73.28571428571013,7,-2801.8571428571427,1.6130571314761906E9,979330.0,7,203.42857142857142,59.28571428571013,7,1588.4285714285713,1654.2857142854482,3912.0,1.08011504E8,TRACK979330_SUB3912,7,6.1848571428571425E7,2.7174476190473335E12,99.0,1.2122016E7,1212.0,2.0,25.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,2.0,2.0,NO,488.2829168081613,,4.0,2.0,,Purnia,128,,,2.0170214E7,145957.0,6.364483078176E17,L1C_T45RTH_A009797_20170508T045856,8.0,276028.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,2.0,0.39121676374678627,purchased seeds,Lakmanya,1.0,>50%,315.2,4.0,89751C,
20170508T044701_20170508T045856_T44RRN_164,2,12.0,0.0,2,2495.0,12168.0,2,1892.5,4140.5,2,1759.0,0.0,2,1580.5,180.5,2,1489.0,162.0,2,1407.5,1104.5,2,1442.5,220.5,2,2118.5,364.5,2,2512.0,512.0,2,2701.5,180.5,2,2300.5,420.5,2,333.0,0.0,29.0,2,252.0,288.0,2,128.0,0.0,2,-2026.0,35912.0,2,544.5,0.5,2,544.5,0.5,P 73,303_0,2,25279.0,1.12140288E8,2,-39.5,312.5,2,97.0,162.0,2,136.5,24.5,2,240.0,50.0,2,240.0,50.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,594.5,4.5,2,228.5,0.5,2,28486.0,2.2876605E8,203484.0,2,240.0,50.0,2,1317.5,180.5,3764.0,1.08031117E8,TRACK203484_SUB3764,2,5.684E7,2.5088E12,95.0,2.6112016E7,2611.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,NO,255.27749415311953,,9.0,1.0,,Purnia,128,,,2.0170212E7,160929.0,6.364482446592E17,L1C_T45RTH_A009797_20170508T045856,8.0,235228.0,,,YES Both,NO,YES,2.0,1494219536800,,2.0,2.0,0.3764341604603465,purchased seeds,Lakmanya,0.0,>50%,426.55,5.0,A75715,
20170508T044701_20170508T045856_T44RRN_413,1,12.0,,1,2208.0,,1,1445.0,,1,1759.0,,1,1601.0,,1,1520.0,,1,1410.0,,1,1394.0,,1,2327.0,,1,2897.0,,1,3072.0,,1,2598.0,,1,372.0,,29.0,1,184.0,,1,128.0,,1,-3131.0,,1,709.0,,1,709.0,,P 64,288_1,1,-32768.0,,1,81.0,,1,285.0,,1,208.0,,1,296.0,,1,296.0,,1,0.0,,1,0.0,,1,0.0,,1,863.0,,1,301.0,,1,-75250.0,,456157.0,1,296.0,,1,1528.0,,8732.0,1.08031108E8,TRACK456157_SUB8732,1,7.568E7,,95.0,1.2112016E7,1211.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,2.0,NO,174.59277250062107,,8.0,2.0,,Purnia,128,,,2.0170212E7,115451.0,6.364482446592E17,L1C_T45RTH_A009797_20170508T045856,8.0,1973788.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,2.0,0.8732141299294671,purchased seeds,Lakmanya,1.0,>50%,650.04,7.0,E11D07,
20170508T044701_20170508T045856_T44RRN_165,4,12.0,0.0,4,2162.0,0.0,4,1128.0,0.0,4,1709.0,0.0,4,1456.25,74.25,4,1324.0,214.0,4,1129.5,931.0,4,1291.0,0.0,4,2372.0,0.0,4,2963.0,0.0,4,3203.0,0.0,4,2729.75,228.25,4,357.0,0.0,29.0,4,239.75,30.25,4,128.0,0.0,4,-2850.25,63632.25,4,1061.5,614.3333333333334,4,1061.5,614.3333333333334,P 53,302_0,4,9163.75,3317618.25,4,115.75,8.25,4,415.0,6.0,4,314.0,0.0,4,414.0,172.0,4,414.0,172.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1113.5,137.0,4,357.0,6.0,4,9163.75,3317618.25,662636.0,4,414.0,172.0,4,1916.0,0.0,4479.0,1.08031006E8,TRACK662636_SUB4479,4,1.03795E8,1.2273433333333334E13,94.0,1.5112016E7,1511.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,376.802328227508,,4.0,1.0,,Purnia,128,,,2.0170212E7,142159.0,6.364482446592E17,L1C_T45RTH_A009797_20170508T045856,8.0,610289.0,mustard,<25%,YES Chemical Fertilizer,YES,NO,3.0,1494219536800,,2.0,0.0,0.4479566862342427,purchased seeds,Lakmanya,1.0,,459.54,5.0,A75715,
20170508T044701_20170508T045856_T44RRN_166,3,12.0,0.0,3,2227.6666666666665,5.3333333330228925,3,1334.0,363.0,3,1690.0,0.0,3,1415.6666666666667,100.33333333348855,3,1289.3333333333333,441.33333333348855,3,1126.0,541.0,3,1322.3333333333333,161.33333333348855,3,2065.3333333333335,1.3333333330228925,3,2473.3333333333335,85.33333333395422,3,2735.3333333333335,33.333333333954215,3,2243.3333333333335,632.3333333330229,3,358.0,0.0,29.0,3,266.0,64.0,3,128.0,0.0,3,-1732.0,13900.0,3,739.6666666666666,336.33333333337214,3,739.6666666666666,336.33333333337214,P 49,283_0,3,4714.666666666667,218690.3333333321,3,3.3333333333333335,30.333333333333332,3,254.0,52.0,3,250.66666666666666,56.33333333332848,3,331.0,28.0,3,331.0,28.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,696.0,432.0,3,257.3333333333333,33.33333333332848,3,4714.666666666667,218690.3333333321,321939.0,3,331.0,28.0,3,1669.3333333333333,645.3333333334886,4196.0,1.08031002E8,TRACK321939_SUB4196,3,7.357333333333333E7,6.10533333333E11,94.0,5122016.0,512.0,2.0,25.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,2.0,NO,371.5881172399763,,3.0,1.0,,Purnia,128,,,2.0170212E7,104946.0,6.364482446592E17,L1C_T45RTH_A009797_20170508T045856,8.0,728447.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,2.0,0.4196746914260623,purchased seeds,Lakmanya,1.0,>50%,329.96,4.0,89751C,
20170508T044701_20170508T045856_T44RRN_435,1,18.0,,1,2841.0,,1,1845.0,,1,1895.0,,1,1679.0,,1,1572.0,,1,1615.0,,1,1643.0,,1,2265.0,,1,2648.0,,1,2919.0,,1,2439.0,,1,437.0,,21.0,1,287.0,,1,128.0,,1,-4454.0,,1,551.0,,1,551.0,,N 27,229_1,1,28428.0,,1,-76.0,,1,138.0,,1,212.0,,1,203.0,,1,203.0,,1,0.0,,1,0.0,,1,0.0,,1,484.0,,1,195.0,,1,28428.0,,473646.0,1,203.0,,1,1539.0,,507.0,1.06041507E8,TRACK473646_SUB507,1,4.772E7,,70.0,2.0122016E7,2012.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,NO,89.86671627289577,,7.0,2.0,,Nalanda,128,,,2.0170217E7,143647.0,6.36448402512E17,L1C_T45RTH_A009797_20170508T045856,6.0,1715632.0,mustard,<25%,YES Both,YES,YES,3.0,1494219536800,,2.0,1.0,0.05073244938490651,purchased seeds,HD3059,0.0,<25%,477.03,5.0,A75715,
20170508T044701_20170508T045856_T44RRN_444,1,16.0,,1,2654.0,,1,1791.0,,1,1865.0,,1,1631.0,,1,1475.0,,1,1419.0,,1,1584.0,,1,2104.0,,1,2469.0,,1,2649.0,,1,2144.0,,1,421.0,,21.0,1,285.0,,1,128.0,,1,-1151.0,,1,453.0,,1,453.0,,N 24,231_1,1,3393.0,,1,-106.0,,1,89.0,,1,194.0,,1,203.0,,1,203.0,,1,0.0,,1,0.0,,1,0.0,,1,353.0,,1,150.0,,1,3393.0,,72687.0,1,203.0,,1,1481.0,,6875.0,1.06041401E8,TRACK72687_SUB6875,1,4.574E7,,69.0,3.0122016E7,3012.0,2.0,26.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,NO,104.66348019063454,,4.0,2.0,,Nalanda,128,,,2.0170217E7,160721.0,6.36448402512E17,L1C_T45RTH_A009797_20170508T045856,6.0,354193.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,1.0,0.6875751236244773,purchased seeds,HD3059,1.0,<25%,366.76,4.0,89751C,
20170508T044701_20170508T045856_T44RRN_167,2,17.0,0.0,2,2793.0,0.0,2,2036.0,0.0,2,1855.0,0.0,2,1640.5,24.5,2,1536.0,200.0,2,1583.0,72.0,2,1642.0,0.0,2,2156.0,0.0,2,2462.0,0.0,2,2714.0,0.0,2,2269.0,1800.0,2,420.0,0.0,21.0,2,290.0,18.0,2,128.0,0.0,2,-3211.5,167620.5,2,477.0,1682.0,2,477.0,1682.0,N 34,224_0,2,10685.5,669324.5,2,-103.5,84.5,2,53.5,84.5,2,156.0,0.0,2,177.5,144.5,2,177.5,144.5,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,381.5,684.5,2,159.5,84.5,2,10685.5,669324.5,869675.0,2,177.5,144.5,2,1371.0,0.0,7051.0,1.06041607E8,TRACK869675_SUB7051,2,3.928E7,8.0E12,71.0,2.5122016E7,2512.0,2.0,9.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,NO,93.32278607345134,,4.0,1.0,,Nalanda,128,,,2.0170217E7,120347.0,6.36448402512E17,L1C_T45RTH_A009797_20170508T045856,6.0,355485.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,1.0,0.7051225432141868,purchased seeds,HD3059,1.0,<25%,459.61,5.0,A75715,
20170508T044701_20170508T045856_T44RRN_168,10,16.7,0.23333333333332323,10,2310.5,8315.611111111111,10,1398.6,18659.15555555539,10,1825.1,11.433333333167765,10,1572.1,70.7666666665011,10,1421.0,65.77777777777777,10,1330.1,460.7666666665011,10,1448.2,502.6222222223878,10,2098.1,2178.9888888887235,10,2472.7,5221.788888889055,10,2712.0,6560.444444444444,10,2338.2,10815.288888889054,10,411.9,11.433333333322985,18.0,10,237.6,346.26666666666927,10,128.0,0.0,10,-1724.2,64429.28888888905,10,645.2,5690.622222222232,10,645.2,5690.622222222232,N 3,203_0,10,7728.1,2612844.9888888863,10,5.7,1094.9,10,251.9,3397.8777777777805,10,246.9,960.9888888888914,10,273.8,634.3999999999974,10,273.8,634.3999999999974,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,614.9,7624.099999999989,10,234.0,659.1111111111111,10,7728.1,2612844.9888888863,613182.0,10,273.7,632.6777777777752,10,1660.4,12508.933333333167,6109.0,1.06010103E8,TRACK613182_SUB6109,10,6.4122E7,5.729132888888889E13,56.0,2.0122016E7,2012.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,929.129818573944,,6.5,1.0,,Nalanda,128,,,2.0170216E7,130021.0,6.364483708896E17,L1C_T45RTH_A009797_20170508T045856,6.0,623097.0,mustard,<25%,YES Chemical Fertilizer,YES,YES,3.0,1494219536800,,2.0,2.0,0.6109920368289502,purchased seeds,HD3059,0.0,<25%,498.82,5.0,A75715,
20170508T044701_20170508T045856_T44RRN_169,3,17.0,0.0,3,2392.0,675.0,3,1440.6666666666667,176.33333333348855,3,1828.0,0.0,3,1578.6666666666667,5.333333333488554,3,1448.6666666666667,16.333333333488554,3,1378.6666666666667,1121.3333333334886,3,1503.0,27.0,3,2121.6666666666665,16.333333333022892,3,2519.6666666666665,1776.3333333339542,3,2767.6666666666665,456.3333333339542,3,2368.6666666666665,645.3333333339542,3,424.0,0.0,18.0,3,245.0,12.0,3,128.0,0.0,3,-2077.0,19683.0,3,634.6666666666666,481.33333333337214,3,634.6666666666666,481.33333333337214,N 1,205_0,3,7146.666666666667,1488256.3333333284,3,-5.0,108.0,3,243.33333333333334,0.3333333333284827,3,247.66666666666666,85.33333333332848,3,263.6666666666667,280.3333333333285,3,263.6666666666667,280.3333333333285,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,575.6666666666666,481.33333333331393,3,223.0,48.0,3,7146.666666666667,1488256.3333333284,845882.0,3,263.6666666666667,280.3333333333285,3,1660.0,1083.0,9567.0,1.06010101E8,TRACK845882_SUB9567,3,6.22E7,2.21952E13,56.0,2.6112016E7,2611.0,2.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,346.63071265985013,,4.0,1.0,,Nalanda,128,,,2.0170216E7,134758.0,6.364483708896E17,L1C_T45RTH_A009797_20170508T045856,6.0,623126.0,,,YES Chemical Fertilizer,NO,YES,3.0,1494219536800,,2.0,1.0,0.95671859112493,purchased seeds,HD3059,1.0,<25%,402.29,5.0,A75715,
20170508T044701_20170508T045856_T44RRN_457,7,16.285714285714285,0.23809523809522185,7,2514.8571428571427,8198.476190476367,7,1724.0,23552.0,7,1830.5714285714287,0.9523809521148602,7,1602.857142857143,375.4761904763679,7,1465.0,286.0,7,1483.857142857143,2540.4761904760576,7,1527.857142857143,977.1428571427241,7,1956.5714285714287,1540.6190476187815,7,2228.8571428571427,2363.4761904763677,7,2447.5714285714284,1972.2857142860692,7,2054.285714285714,2243.238095238184,7,391.57142857142856,5.952380952386496,18.0,7,262.85714285714283,221.47619047619324,7,128.0,0.0,7,-1343.7142857142858,8349.238095238185,7,402.14285714285717,2055.476190476174,7,402.14285714285717,2055.476190476174,N 4,204_3,7,16590.85714285714,1.3115709647619049E8,7,-100.28571428571429,835.2380952380942,7,88.28571428571429,3070.2380952380954,7,187.28571428571428,675.5714285714299,7,160.85714285714286,687.8095238095217,7,160.85714285714286,687.8095238095217,7,0.0,0.0,7,0.0,0.0,7,0.0,0.0,7,345.0,3291.6666666666665,7,146.42857142857142,438.28571428571496,7,24796.285714285714,6.433025122380953E8,206617.0,7,160.85714285714286,687.8095238095217,7,1464.0,6320.0,7764.0,1.06010104E8,TRACK206617_SUB7764,7,3.347142857142857E7,4.7219980952381E13,56.0,2.0122016E7,2012.0,2.0,8.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,638.466942259122,,5.0,4.0,,Nalanda,128,,,2.0170216E7,130811.0,6.364483708896E17,L1C_T45RTH_A009797_20170508T045856,6.0,622979.0,,,YES Chemical Fertilizer,NO,YES,3.0,1494219536800,,2.0,1.0,0.7764040792768546,purchased seeds,HD3059,1.0,<25%,636.42,7.0,E11D07,
20170508T044701_20170508T045856_T44RRN_487,3,19.0,0.0,3,2895.0,1083.0,3,2053.6666666666665,705.3333333330229,3,1895.0,0.0,3,1680.6666666666667,6.3333333330228925,3,1582.6666666666667,14.333333333488554,3,1685.6666666666667,86.33333333302289,3,1710.3333333333333,96.33333333302289,3,2060.6666666666665,56.33333333302289,3,2320.0,507.0,3,2556.6666666666665,456.3333333339542,3,2179.3333333333335,82.33333333302289,3,390.0,0.0,18.0,3,292.3333333333333,22.333333333328483,3,128.0,0.0,3,-4010.0,203763.0,3,376.3333333333333,81.33333333334303,3,376.3333333333333,81.33333333334303,N 15,220_1,3,19055.333333333332,1829921.333333373,3,-140.66666666666666,37.33333333333212,3,29.333333333333332,37.33333333333326,3,169.33333333333334,0.33333333333575865,3,127.33333333333333,9.33333333333212,3,127.33333333333333,9.33333333333212,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,273.6666666666667,65.33333333332848,3,120.33333333333333,9.33333333333212,3,19055.333333333332,1829921.333333373,552800.0,3,127.33333333333333,9.33333333333212,3,1409.3333333333333,5.333333333488554,6254.0,1.06010211E8,TRACK552800_SUB6254,3,2.55E7,7.248E11,57.0,2.2112016E7,2211.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,291.41080351680165,,3.25,2.0,,Nalanda,128,,,2.0170216E7,163911.0,6.364483708896E17,L1C_T45RTH_A009797_20170508T045856,6.0,1634512.0,,,YES Chemical Fertilizer,NO,YES,3.0,1494219536800,,2.0,1.0,0.6254851366606081,purchased seeds,HD3059,0.0,<25%,587.72,6.0,C43A0E,
20170508T044701_20170508T045856_T44RRN_171,5,38.0,0.0,5,3068.0,1920.0,5,2117.6,31882.799999999814,5,1921.0,0.0,5,1746.2,1563.2000000001863,5,1651.6,3556.2999999998137,5,1764.0,4453.0,5,1809.0,3307.5,5,2239.0,9187.5,5,2528.2,11174.700000000186,5,2835.4,13356.300000000745,5,2367.4,1534.2999999998137,5,472.0,0.0,20.0,5,300.0,253.0,5,128.0,0.0,5,28637.0,3.776799786047E12,5,434.4,3515.2999999999884,5,434.4,3515.2999999999884,N 36,246_0,5,7622.4,2.560460153E8,5,-128.4,224.29999999999927,5,56.6,2525.3,5,184.2,1190.699999999997,5,145.6,209.29999999999927,5,145.6,209.29999999999927,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,308.8,559.6999999999971,5,133.4,77.79999999999927,5,7622.4,2.560460153E8,655033.0,5,145.6,209.29999999999927,5,1455.8,11059.200000000186,9644.0,1.06030702E8,TRACK655033_SUB9644,5,3.1708E7,1.355012E13,62.0,3.0112016E7,3011.0,2.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,NO,374.6771775860448,,4.0,1.0,,Nalanda,128,,,2.0170218E7,154329.0,6.36448434048E17,L1C_T45RTH_A009797_20170508T045856,6.0,1204530.0,,,YES Both,NO,YES,3.0,1494219536800,,2.0,2.0,0.9644994445002328,purchased seeds,HD3059,0.0,>50%,450.89,5.0,A75715,
20170508T044701_20170508T045856_T44RRN_500,2,19.0,0.0,2,2906.0,0.0,2,2046.0,0.0,2,1880.0,0.0,2,1655.0,18.0,2,1561.5,12.5,2,1649.0,450.0,2,1723.0,0.0,2,2111.0,0.0,2,2472.0,0.0,2,2780.0,0.0,2,2318.0,2312.0,2,445.0,0.0,20.0,2,300.5,0.5,2,128.0,0.0,2,-8520.0,1334978.0,2,484.0,1152.0,2,484.0,1152.0,N 37,244_2,2,8287.5,2979240.5,2,-112.0,98.0,2,61.5,112.5,2,173.0,0.0,2,168.5,264.5,2,168.5,264.5,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,345.0,800.0,2,147.0,98.0,2,8287.5,2979240.5,422802.0,2,168.5,264.5,2,1420.0,0.0,9488.0,1.06030801E8,TRACK422802_SUB9488,2,3.664E7,2.36672E13,63.0,5012017.0,501.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NO,181.63121648078618,,2.0,3.0,,Nalanda,128,,,2.0170218E7,143435.0,6.36448434048E17,L1C_T45RTH_A009797_20170508T045856,6.0,1201138.0,,,YES Chemical Fertilizer,NO,NO,3.0,1494219536800,,1.0,0.0,0.9488008684268056,used own seed,HD3059,1.0,,351.69,4.0,89751C,
